type_propusk,name_dataset,metric_impute,metric_model,kl_divergence
MAR_30,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.6173103307238874
MAR_30,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6094642223255056
MAR_30,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,14.605263618276872
MAR_30,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.6222850317228235
MAR_30,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.6663162999740928
MAR_30,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.6150378710374826
MAR_30,Ailerons_regression_goal.csv,mean_ratio,R2,2.811124474551656
MAR_50,Ailerons_regression_goal.csv,RMSE,R2,2.300637963094106
MAR_50,Ailerons_regression_goal.csv,MAE,R2,1.674944802558648
MAR_50,Ailerons_regression_goal.csv,R2,R2,1.6055467217231385
MAR_50,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.609438505422402
MAR_50,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.6143272367876833
MAR_50,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.6276756871573164
MAR_50,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.6358582858156965
MAR_50,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6095579048173019
MAR_50,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,27.055892889767748
MAR_50,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.6042981256988826
MAR_50,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.6619082651656991
MAR_50,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.6333787076993544
MAR_50,Ailerons_regression_goal.csv,mean_ratio,R2,4.394424649450238
MCAR_5,Ailerons_regression_goal.csv,RMSE,R2,3.1812258726053173
MCAR_5,Ailerons_regression_goal.csv,MAE,R2,1.79864237515892
MCAR_5,Ailerons_regression_goal.csv,R2,R2,1.791231057508801
MCAR_5,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.791759488823741
MCAR_5,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.792899794711195
MCAR_5,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.7923414985305834
MCAR_5,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.8760033181005034
MCAR_5,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917663233520649
MCAR_5,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,4.119421030976121
MCAR_5,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,2.4879711540080884
MCAR_5,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.8314139057373557
MCAR_5,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.7920318402172732
MCAR_5,Ailerons_regression_goal.csv,mean_ratio,R2,1.8271418187614417
MCAR_15,Ailerons_regression_goal.csv,RMSE,R2,3.9754072659669375
MCAR_15,Ailerons_regression_goal.csv,MAE,R2,1.8199305702141624
MCAR_15,Ailerons_regression_goal.csv,R2,R2,1.7922750053702017
MCAR_15,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.791759513436271
MCAR_15,Ailerons_regression_goal.csv,KL_divergence_max,R2,5.230904470405688
MCAR_15,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.793202123512003
MCAR_15,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.8489764916703464
MCAR_15,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917682651537739
MCAR_15,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,9.776096009656893
MCAR_15,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,5.0374188608554435
MCAR_15,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.8386805390116676
MCAR_15,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.792681917166004
MCAR_15,Ailerons_regression_goal.csv,mean_ratio,R2,2.2272980543660132
MCAR_30,Ailerons_regression_goal.csv,RMSE,R2,2.9489528017936797
MCAR_30,Ailerons_regression_goal.csv,MAE,R2,1.6674438435572854
MCAR_30,Ailerons_regression_goal.csv,R2,R2,1.60917214723511
MCAR_30,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.6094380384677782
MCAR_30,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.610372228794798
MCAR_30,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.614566952194584
MCAR_30,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.6172931004308864
MCAR_30,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6094626576678779
MCAR_30,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,14.430489006953902
MCAR_30,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.6089999780351154
MCAR_30,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.6680989892770959
MCAR_30,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.6149265778418458
MCAR_30,Ailerons_regression_goal.csv,mean_ratio,R2,2.8011860522306415
MCAR_50,Ailerons_regression_goal.csv,RMSE,R2,2.2661980335989593
MCAR_50,Ailerons_regression_goal.csv,MAE,R2,1.6754724955644134
MCAR_50,Ailerons_regression_goal.csv,R2,R2,1.6048727554480497
